Produto;Descricao;Unidade;Lote;Localizacao;Fisico;Sistema;Diferenca;Custo STD;Valor Total
ZR00910534;"ABRACADEIRA AJUSTAVEL 3 1/2""";pcs;;Z-B4F1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00910546;ANEL ELASTICO E 25;pcs;;Z-B3B1;               0,000;              18,000;        18,0000;         2,3000;        41,4000
ZR00910547;ANEL ELASTICO E 28;pcs;;Z-B3B1;               0,000;             111,000;       111,0000;         2,3000;       255,3000
ZR00910549;ANEL ELASTICO E 48;pcs;;Z-B3B1;               0,000;              37,000;        37,0000;         2,3000;        85,1000
ZR00910554;ANEL ELASTICO E 16;pcs;;Z-B3B1;               0,000;              24,000;        24,0000;         2,3000;        55,2000
ZR00910584;ARRUELA LISA LATAO 1/2;pcs;;Z-A3A1;               0,000;              50,000;        50,0000;         2,3000;       115,0000
ZR00910585;ARRUELA CONDUIT 3/4;pcs;;Z-B4B1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00910588;ARRUELA CONDUIT 1;pcs;;Z-B3B1;               0,000;             103,000;       103,0000;         2,3000;       236,9000
ZR00910590;ARRUELA CONDUIT 2;pcs;;Z-B4B1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00910593;ARRUELA LISA 9/16;pcs;;Z-A2C1;               0,000;              44,000;        44,0000;         2,3000;       101,2000
ZR00910596;ARRUELA LISA 5/16;pcs;;Z-B3A1;               0,000;              84,000;        84,0000;         2,3000;       193,2000
ZR00910598;ARRUELA LISA 7/16;pcs;;Z-B4B1;               0,000;              52,000;        52,0000;         2,3000;       119,6000
ZR00910599;ARRUELA LISA 1;pcs;;Z-B2A1;               0,000;              39,000;        39,0000;         2,3000;        89,7000
ZR00910600;ARRUELA LISA 7/8;pcs;;Z-B3A1;               0,000;             377,000;       377,0000;         2,3000;       867,1000
ZR00910601;ARRUELA LISA 1/2;pcs;;Z-B2A1;               0,000;              92,000;        92,0000;         2,3000;       211,6000
ZR00910603;ARRUELA PRESSAO 1;pcs;;Z-A2C1;               0,000;              38,000;        38,0000;         2,3000;        87,4000
ZR00910603;ARRUELA PRESSAO 1;pcs;;Z-B4B1;               0,000;              24,000;        24,0000;         2,3000;        55,2000
ZR00910604;ARRUELA PRESSAO 1/2;pcs;;Z-B3A1;               0,000;              22,000;        22,0000;         2,3000;        50,6000
ZR00910605;ARRUELA PRESSAO 3/16;pcs;;Z-B2A1;               0,000;           3.243,000;     3.243,0000;         2,3000;     7.458,9000
ZR00910605;ARRUELA PRESSAO 3/16;pcs;;Z-B3A1;               0,000;             390,000;       390,0000;         2,3000;       897,0000
ZR00910606;ARRUELA PRESSAO 3/4;pcs;;Z-B2A1;               0,000;              24,000;        24,0000;         2,3000;        55,2000
ZR00910606;ARRUELA PRESSAO 3/4;pcs;;Z-B3A1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00910607;ARRUELA PRESSAO 9/16;pcs;;Z-B3A1;               0,000;             243,000;       243,0000;         2,3000;       558,9000
ZR00910609;ARRUELA PRESSAO 3/8;pcs;;Z-B3A1;               0,000;              41,000;        41,0000;         2,3000;        94,3000
ZR00910633;"BICO DE ENGRAX  1/4"" NPT 90";pcs;;Z-B3E1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00910634;"BICO DE ENGRAX  1/4"" NPT 45";pcs;;Z-B3E1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00910650;"BORRACHA CHATA ESPON  1""X 1/4""";pcs;;Z-E8D1;               0,000;              16,000;        16,0000;         2,3000;        36,8000
ZR00910652;"BORRACHA CHATA ESPON  1/2""X 1""";pcs;;Z-E1B1;               0,000;              20,000;        20,0000;         2,3000;        46,0000
ZR00910652;"BORRACHA CHATA ESPON  1/2""X 1""";pcs;;Z-E8A1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00910653;BORRACHA CHATA ESPON 1 1/4X1/4;pcs;;Z-E8C1;               0,000;              72,000;        72,0000;         2,3000;       165,6000
ZR00910655;"BOX RETO 2""";pcs;;Z-B4C1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00910655;"BOX RETO 2""";pcs;;Z-D6B1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00910657;"BOX RETO 1/2""";pcs;;Z-B3B1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00910658;BOTAO COMANDO 20/04 L 11 - VM;pcs;;Z-B3D1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910661;"ABRACADEIRA TIPO D 3/4""";pcs;;Z-B4A1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00910662;"ABRACADEIRA TIPO D 1/2""";pcs;;Z-B4A1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00910663;"ABRACADEIRA TIPO D 1 1/2""";pcs;;Z-B4A1;               0,000;              20,000;        20,0000;         2,3000;        46,0000
ZR00910664;"ABRACADEIRA TIPO D 1""";pcs;;Z-B4A1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00910667;"ABRACADEIRA AJUSTAVEL 2 1/4""";pcs;;Z-B4A1;               0,000;              40,000;        40,0000;         2,3000;        92,0000
ZR00910668;"ABRACADEIRA AJUSTAVEL 2""";pcs;;Z-B4H1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00910669;"ABRACADEIRA AJUSTAVEL 3""";pcs;;Z-B4H1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00910742;BUCHA FIXACAO S8P COM PARAFUSO;pcs;;Z-B3A1;               0,000;              26,000;        26,0000;         2,3000;        59,8000
ZR00910748;BUCHA HE-309  PARA ROLAMENTO;pcs;;Z-B4H1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00910749;BUCHA HE-311  PARA ROLAMENTO;pcs;;Z-B4H1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00910757;"BUCHA CONDUIT 2""";pcs;;Z-B4H1;               0,000;              15,000;        15,0000;         2,3000;        34,5000
ZR00910758;"BUCHA CONDUIT 1/2""";pcs;;Z-B4B1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00910761;"BUCHA CONDUIT 3/4""";pcs;;Z-B4B1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00910762;BUCHA CONDUIT 1;pcs;;Z-B4A1;               0,000;              12,000;        12,0000;         2,3000;        27,6000
ZR00910763;BUCHA FIXACAO S 10P C/ PARAFUS;pcs;;Z-B3A1;               0,000;              27,000;        27,0000;         2,3000;        62,1000
ZR00910764;BUCHA FIXACAO S 5P C/ PARAFUSO;pcs;;Z-B3A1;               0,000;             323,000;       323,0000;         2,3000;       742,9000
ZR00910765;"BUCHA GV RED 1 1/4"" X 1""";pcs;;Z-B3A1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00910766;"BUCHA GV RED 1 1/4"" X 3/4""";pcs;;Z-B3A1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00910768;"BUCHA GV RED 1"" X 3/4""";pcs;;Z-B3A1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00910770;"BUCHA GV RED 3/4"" X 1/2""";pcs;;Z-B3A1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00910771;"BUCHA GV RED 1/2"" X 3/8""";pcs;;Z-B3A1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00910772;"BUCHA GV RED 3/8"" X 1/4""";pcs;;Z-B3A1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00910773;"BUCHA GV RED 2 1/2"" X 1 1/2""";pcs;;Z-B1F1;               0,000;              13,000;        13,0000;         2,3000;        29,9000
ZR00910774;"BUCHA GV RED 2"" X 1 1/2""";pcs;;Z-B4C1;               0,000;              15,000;        15,0000;         2,3000;        34,5000
ZR00910775;"BUCHA GV RED 2"" X 1 1/4""";pcs;;Z-B3C1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00910776;"BUCHA GV RED 2"" X 1""";pcs;;Z-B1F1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00910776;"BUCHA GV RED 2"" X 1""";pcs;;Z-B3A1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00910777;"BUCHA GV RED 1 1/2"" X 1 1/4""";pcs;;Z-B3C1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00910778;"BUCHA GV RED 1 1/2"" X 1""";pcs;;Z-B3B1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00910782;"BUJAO GV 1/2""";pcs;;Z-B3A1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00910783;"BUJAO GV 1""";pcs;;Z-B3A1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910784;"BUJAO GV 1 1/4""";pcs;;Z-B3A1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00910785;"BUJAO GV 1/4""";pcs;;Z-B3A1;               0,000;              20,000;        20,0000;         2,3000;        46,0000
ZR00910786;"BUJAO GV 3/4""";pcs;;Z-B3A1;               0,000;              16,000;        16,0000;         2,3000;        36,8000
ZR00910787;"BUJAO GV 3/8""";pcs;;Z-B3A1;               0,000;              24,000;        24,0000;         2,3000;        55,2000
ZR00910789;"BUJAO GV 1 1/2""";pcs;;Z-B3A1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00910790;"BUJAO GV 2""";pcs;;Z-B3B1;               0,000;              21,000;        21,0000;         2,3000;        48,3000
ZR00910802;"CAIXA 90 X 90 TIPO ""X"" 3/4""";pcs;;Z-D5H1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00910804;"CAIXA 90 X 90 TIPO ""0""";pcs;;Z-D5H1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910805;"CAIXA 90 X 90 TIPO ""C"" 1/2""";pcs;;Z-D5H1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00910825;CONTATOR 3 TF 47 380V 80A;pcs;;WC-12A020;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910848;CONECTOR PRESSAO 25 MM;pcs;;Z-B3B1;               0,000;              35,000;        35,0000;         2,3000;        80,5000
ZR00910849;CONECTOR PRESSAO 16 MM;pcs;;Z-B3B1;               0,000;              40,000;        40,0000;         2,3000;        92,0000
ZR00910850;CONECTOR PRESSAO 8 MM;pcs;;Z-B2D1;               0,000;              15,000;        15,0000;         2,3000;        34,5000
ZR00910851;CONECTOR PRESSAO 70 MM2;pcs;;Z-B3C1;               0,000;              21,000;        21,0000;         2,3000;        48,3000
ZR00910855;CONECTOR SINDAL 2 5MM;pcs;;Z-B3C1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00910861;CONTATOR 3 TF 44 220V 32A;pcs;;Z-D4B1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910862;CONTATOR 3 TF 46 220V 80A;pcs;;Z-D4C1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910868;CONTATOR LC1 D 09 M7 220~480V;pcs;;Z-D6D1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00910913;CORREIA EM V - B 60   GOODYEAR;M;;Z-G5B1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00910913;CORREIA EM V - B 60   GOODYEAR;M;;Z-G6D1;               0,000;               2,000;         2,0000;         2,3000;         4,6000
ZR00910950;CORRENTE CERELLO M ANSI 80/1;M;;Z-B7H1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00910969;"COTOVELO GV 1/4""";pcs;;Z-B3B1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00910970;"COTOVELO GV 2 1/2""";pcs;;Z-B1D1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00910971;"COTOVELO GV 3""";pcs;;Z-B1A1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00910973;"COTOVELO GV 1 1/2""";pcs;;Z-B1D1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00910974;"COTOVELO GV 2""";pcs;;Z-B1D1;               0,000;               4,000;         4,0000;         2,3000;         9,2000
ZR00910976;"COTOVELO GV 1""";pcs;;Z-B1B1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00910977;"COTOVELO GV 3/4""";pcs;;Z-B3A1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00910979;"COTOVELO GV 3/8""";pcs;;Z-B3B1;               0,000;              18,000;        18,0000;         2,3000;        41,4000
ZR00911002;"CURVA GV 1/2""";pcs;;Z-B5E1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00911005;CURVA GV 1;pcs;;Z-B1C1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00911006;"CURVA GV 1 1/2""";pcs;;Z-B4B1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00911034;DISJUNTOR TRIPOLAR 25 A;pcs;;Z-B3E1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00911039;EMENDA CERELLO M ANSI 80/1;pcs;;Z-A3C1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00911039;EMENDA CERELLO M ANSI 80/1;pcs;;Z-B3E1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00911041;EMENDA CERELLO M ANSI 60/2;pcs;;Z-B3E1;               0,000;              16,000;        16,0000;         2,3000;        36,8000
ZR00911048;ENGATE RAPIDO 3/8;pcs;;Z-B3E1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00911050;"BICO DE ENGRAX  5/16"" UNF RETO";pcs;;Z-B3E1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00911051;"BICO DE ENGRAX  3/8"" NPT 45º";pcs;;Z-B3E1;               0,000;              42,000;        42,0000;         2,3000;        96,6000
ZR00911052;"BICO DE ENGRAX  3/8"" NPT RETO";pcs;;Z-B3E1;               0,000;              15,000;        15,0000;         2,3000;        34,5000
ZR00911069;ESCOVA DE ACO 1777/3;pcs;;Z-E2B1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00911071;ESCOVA LATAO REFORCADA;pcs;;Z-E2B1;               0,000;               1,000;         1,0000;         2,3000;         2,3000
ZR00911205;FIO AUTO PLASTIC 6 MM;M;;Z-G1C1;               0,000;              50,000;        50,0000;         2,3000;       115,0000
ZR00911206;FIO AUTO PLASTIC 1,5 MM;M;;Z-G1B1;               0,000;              50,000;        50,0000;         2,3000;       115,0000
ZR00911238;"GRAMPO PARA CABO DE ACO 3/8""";pcs;;Z-B3C1;               0,000;              35,000;        35,0000;         2,3000;        80,5000
ZR00911241;"GRAMPO P/ CABO DE ACO DE 1/2""";pcs;;Z-B3B1;               0,000;               6,000;         6,0000;         2,3000;        13,8000
ZR00911241;"GRAMPO P/ CABO DE ACO DE 1/2""";pcs;;Z-B3C1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00911322;"LUVA GV RED  1 1/4"" X 1""";pcs;;Z-B3A1;               0,000;               7,000;         7,0000;         2,3000;        16,1000
ZR00911322;"LUVA GV RED  1 1/4"" X 1""";pcs;;Z-B3B1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00911323;"LUVA GV 3/8""";pcs;;Z-B3A1;               0,000;              16,000;        16,0000;         2,3000;        36,8000
ZR00911324;"LUVA GV 1/4""";pcs;;Z-B3A1;               0,000;              14,000;        14,0000;         2,3000;        32,2000
ZR00911325;"LUVA GV 1/2""";pcs;;Z-B3A1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00911327;"LUVA GV 3/4""";pcs;;Z-B3A1;               0,000;              11,000;        11,0000;         2,3000;        25,3000
ZR00911328;"LUVA GV 1""";pcs;;Z-B3A1;               0,000;              12,000;        12,0000;         2,3000;        27,6000
ZR00911329;"LUVA GV 1 1/4""";pcs;;Z-B1C1;               0,000;               8,000;         8,0000;         2,3000;        18,4000
ZR00911330;"LUVA GV 2""";pcs;;Z-B1C1;               0,000;              19,000;        19,0000;         2,3000;        43,7000
ZR00911332;"LUVA GV RED  1/2"" X 1/4""";pcs;;Z-B3B1;               0,000;              93,000;        93,0000;         2,3000;       213,9000
ZR00911333;"LUVA GV RED  1/2"" X 3/8""";pcs;;Z-B3A1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00911334;"LUVA GV RED  3/8"" X 1/4""";pcs;;Z-B3A1;               0,000;              12,000;        12,0000;         2,3000;        27,6000
ZR00911337;"LUVA GV 1 1/2""";pcs;;Z-B1C1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00911338;"LUVA GV RED  1"" X 1/2""";pcs;;Z-B3B1;               0,000;              13,000;        13,0000;         2,3000;        29,9000
ZR00911339;"LUVA GV RED  1"" X 3/4""";pcs;;Z-B3B1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00911341;"LUVA GV RED  1 1/2"" X 1 1/4""";pcs;;Z-B1B1;               0,000;               9,000;         9,0000;         2,3000;        20,7000
ZR00911343;"LUVA GV RED  2"" X 1 1/2""";pcs;;Z-B1B1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
ZR00911347;"LUVA GV RED  1 1/2"" X 3/4""";pcs;;Z-B3A1;               0,000;               5,000;         5,0000;         2,3000;        11,5000
ZR00911348;"LUVA GV RED  1 1/4"" X 3/4""";pcs;;Z-B4B1;               0,000;              10,000;        10,0000;         2,3000;        23,0000
ZR00911369;MANCAL SN-511;pcs;;Z-B7F1;               0,000;               3,000;         3,0000;         2,3000;         6,9000
